CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,France,Germany,Spain,Female,Male,Exited
664,36,3,167599.1415210915,2,0,0,138002.3729969047,1,0,0,1,0,1
658,39,4,0.0,1,0,0,36488.26407102732,0,0,0,1,0,1
625,47,4,124611.32245685621,1,1,0,92477.3244910998,0,0,0,1,0,1
583,46,6,102935.66781764019,1,1,0,132511.67744801176,0,1,0,0,0,1
579,44,4,145377.72404240508,1,1,0,142595.85376815117,0,0,0,1,0,1
685,31,7,110507.04335338404,1,0,1,161933.5695362494,0,0,0,1,0,1
596,50,5,132133.941599085,2,0,0,66694.80946076121,1,0,0,1,0,1
571,58,4,110235.55122072877,1,0,0,11634.574540141446,0,0,0,0,0,1
520,51,5,133555.7740794445,1,0,0,167794.28875215378,0,1,0,0,0,1
640,41,8,153786.57090672257,1,1,1,125281.60721014741,0,0,0,0,1,1
586,37,0,64476.32145146892,1,0,1,62279.31799189693,0,0,0,0,0,1
729,37,4,179583.38826464428,1,1,0,65818.97743170742,1,0,0,0,0,1
639,56,5,0.0,1,0,0,84262.79105885715,0,0,0,1,0,1
563,52,5,129208.42410447865,1,0,0,177564.98544212658,0,1,0,1,0,1
534,48,4,119634.0346771114,1,0,0,83273.61890951631,0,0,0,0,0,1
635,32,2,144222.57144894765,1,0,0,9829.945795965714,0,0,0,0,0,1
665,49,8,0.0,1,0,0,126404.771216326,1,0,0,0,0,1
642,38,7,130380.90325446369,1,1,0,46583.629869902354,0,1,0,0,0,1
584,49,1,0.0,1,0,0,152566.10125750155,0,0,0,0,0,1
708,60,8,148219.28536632666,1,1,0,48296.59152987045,0,0,0,1,0,1
573,46,3,91073.63941759344,1,0,0,191091.39103919908,0,0,0,0,0,1
684,32,5,146528.53328335233,1,1,0,66638.60832914671,0,1,0,0,1,1
545,59,7,118765.05498210191,2,0,0,167702.87573800044,0,1,0,0,0,1
673,46,6,0.0,1,1,0,33473.38900808849,1,0,0,0,0,1
553,57,3,106506.86315522704,3,1,0,128711.56960637747,0,1,0,0,0,1
568,35,2,183014.16661268755,1,0,0,66080.97446911552,1,0,0,1,0,1
608,40,3,0.0,1,1,0,12896.351905908039,0,0,0,0,1,1
686,35,4,121703.34206874711,1,1,0,54509.832999226324,0,0,0,0,0,1
748,52,3,117180.97838749543,1,0,0,93708.20038632034,0,0,0,0,0,1
645,50,8,171313.80086572946,3,1,0,148134.8758319399,1,0,0,0,0,1
653,34,2,110739.1587961909,2,0,0,16210.862075146177,0,1,0,0,0,1
788,43,8,116615.19670046761,1,0,0,189628.8341083256,0,1,0,1,0,1
603,27,4,0.0,1,1,0,198452.64291388885,1,0,0,0,0,1
504,37,5,98187.14493161126,1,0,0,118706.76787542648,0,0,0,0,0,1
520,51,2,157055.22223158446,1,1,0,118970.21582301083,0,0,0,1,0,1
644,41,6,119850.87715272319,1,0,0,161419.64600519039,0,1,0,0,0,1
683,50,4,129283.60719765394,1,0,0,184191.37006546388,0,0,0,0,1,1
429,47,2,136970.12025969737,1,0,0,146790.60784609828,0,1,0,0,0,1
740,48,6,136179.4673037937,1,0,0,143447.6528263705,0,1,0,1,0,1
704,31,4,0.0,1,0,0,134943.20397226175,0,0,0,0,1,1
724,53,3,44479.262316962595,1,1,0,66160.94657897501,1,0,0,1,0,1
645,47,2,108241.92478023437,1,1,0,168855.23804045908,0,1,0,0,1,1
546,43,2,120946.60352150879,1,0,0,7423.12236279228,0,0,0,0,0,1
648,50,5,140944.20027249807,1,0,0,33670.058010175504,0,0,0,0,0,1
676,47,4,153290.89048078688,3,0,1,108307.26186963545,0,0,0,0,0,1
595,47,3,128658.56168629612,1,0,0,148885.1803964237,0,0,0,0,0,1
558,43,6,117730.3161598151,2,1,0,119446.53162185747,0,0,0,0,1,1
541,40,2,122584.56225560472,1,1,0,41295.93616298326,0,0,0,0,0,1
564,44,7,111089.17774851047,1,0,0,97389.88830401363,0,1,0,1,0,1
703,39,4,203881.5593512876,1,0,0,178861.67249916552,0,0,1,0,0,1
615,43,4,121228.03134771575,1,1,0,64408.78151583469,0,1,0,0,0,1
763,55,3,0.0,1,1,1,25183.38661201343,0,0,0,1,0,1
752,46,8,129456.81100160784,1,1,0,62604.32701383163,0,1,0,0,0,1
572,34,2,109134.03691714517,2,0,0,109384.85433944663,0,0,0,0,0,1
658,51,7,110195.82944671324,1,0,0,185506.21276615708,0,0,0,1,0,1
729,55,8,147532.70167079382,1,0,0,155477.8322093507,0,0,0,1,0,1
560,31,2,134459.18537585108,1,1,0,15758.865995295104,0,0,0,0,1,1
642,44,5,86949.36821371326,1,1,0,85878.44864768487,0,0,0,0,0,1
699,37,3,82016.15921866737,1,0,0,163912.58050949985,0,0,0,0,0,1
743,45,1,115062.87539936572,1,0,0,189903.26691741342,1,0,0,1,0,1
691,42,7,127277.52524115398,1,0,0,6401.782238912692,0,0,0,0,1,1
787,55,3,116532.74806657287,1,1,0,93167.74553369178,0,1,0,0,0,1
525,58,6,133317.329799271,1,0,0,168273.99012175231,0,1,0,0,0,1
574,48,4,0.0,1,1,0,100211.53858410382,1,0,0,0,0,1
634,47,4,187929.8117549446,1,1,0,45570.50503823381,0,0,0,1,0,1
617,41,6,107835.9469723261,1,1,0,79453.09270962854,0,1,0,0,0,1
717,70,7,0.0,1,1,0,198393.03426196825,0,0,0,0,1,1
594,50,3,116547.91023477334,3,0,0,4733.469688975675,0,0,0,1,0,1
651,63,6,142016.07690439545,1,1,0,32248.420912224432,0,0,0,0,0,1
584,26,9,159478.83890527068,1,1,1,101837.23037275397,0,0,0,0,0,1
617,45,4,141756.7056463824,1,0,0,47625.3436001989,0,1,0,0,0,1
669,56,2,143673.35391535712,1,0,0,101350.18828731362,0,0,0,1,0,1
647,43,7,137428.58132936852,1,1,0,116151.09977106577,0,1,0,1,0,1
502,45,5,129500.59953510859,1,1,0,177731.06995422163,0,0,0,1,0,1
660,44,7,96274.78332318278,1,0,0,131656.8293706475,1,0,0,0,0,1
595,45,9,0.0,1,0,0,73482.47894017951,0,0,0,0,1,1
605,53,3,99854.98617832868,1,1,0,118696.85075942385,0,0,0,0,1,1
596,34,2,129828.44934539551,1,0,0,8743.12460548884,0,0,0,1,0,1
632,27,7,127181.17580967591,1,1,0,152889.31436410325,0,0,0,0,0,1
666,44,4,117373.86298046215,2,0,0,10351.49648141345,0,1,0,0,0,1
509,30,6,116770.37080481942,1,1,0,118626.18875998241,0,1,0,1,0,1
658,36,5,104148.82527322865,2,0,0,155477.7708805407,1,0,0,1,0,1
567,29,7,183263.50971233065,1,0,0,116253.42886681836,0,0,0,0,0,1
641,43,1,107972.64794535172,1,0,0,186121.43660276048,0,0,0,0,0,1
484,64,1,95306.70379199444,1,0,0,116664.85347232853,0,0,0,1,0,1
784,33,8,191883.77490785104,1,1,0,53488.89524088657,0,0,0,1,0,1
532,46,3,113770.24885903906,1,0,0,92777.4378068851,0,1,0,0,0,1
638,49,6,125938.71678246945,1,0,1,530.5681837636375,0,1,0,0,1,1
513,48,2,0.0,1,1,0,114707.91294785787,0,0,0,0,1,1
637,52,3,139010.58004220313,1,1,0,42350.24357471264,0,0,0,0,0,1
686,38,7,147986.56034321288,1,1,0,174973.40162770532,1,0,0,0,1,1
679,46,4,165300.44876924783,1,1,0,120573.78561918825,1,0,0,0,0,1
596,34,3,52185.27415120702,1,1,0,111264.45664497577,0,0,1,0,0,1
726,28,0,0.0,1,1,0,109498.11559394571,1,0,0,0,0,1
615,41,6,110386.08417016269,1,0,1,136156.08970675681,0,0,0,0,1,1
560,47,3,81529.93428419787,2,0,0,176591.60916417284,0,0,0,0,1,1
664,34,3,145683.15465417324,1,1,1,56053.28748129447,0,0,0,0,0,1
615,35,4,48813.14436362823,1,1,0,112004.90998387625,0,0,1,0,1,1
525,42,3,32721.123635907195,1,0,0,175708.7543831359,1,0,0,1,0,1
764,48,1,132974.2473560062,1,0,0,102254.58146857063,0,0,0,0,1,1
683,33,3,122377.9714766563,1,0,0,55251.08977779295,0,1,0,0,1,1
650,39,7,116355.21552515333,1,1,0,159395.58741732125,0,0,0,1,0,1
630,50,2,45006.870004838514,3,1,0,31563.922767339147,1,0,0,0,0,1
501,42,3,152134.50611088148,1,1,0,53280.31655626146,0,0,0,0,1,1
751,46,6,121700.1082577425,2,0,0,54848.45477034863,0,0,0,0,0,1
453,48,6,0.0,1,0,0,157055.76888956322,1,0,0,1,0,1
654,63,5,117003.09851001101,1,0,0,156202.00989293944,0,1,0,0,0,1
752,50,5,142938.09239319942,1,1,0,93469.26037953737,0,1,0,0,0,1
697,49,4,101217.42801339543,1,0,0,177758.7230547468,1,0,0,0,0,1
604,46,5,113730.3034427591,1,0,0,92577.69766466346,0,1,0,0,0,1
520,48,2,0.0,1,1,0,49580.88183050009,1,0,0,1,0,1
553,38,1,112855.69013990965,1,0,0,33042.94637161561,0,0,0,0,1,1
804,48,8,100687.12915048897,1,0,0,87925.713296962,0,1,0,0,1,1
446,42,8,135044.47265007967,2,0,0,178834.71135085906,0,0,0,0,1,1
597,34,4,81069.99377128818,1,1,0,72787.47238492359,0,0,0,0,1,1
710,51,8,70735.18892582293,1,1,0,93002.45374530485,0,0,0,0,0,1
618,48,6,118737.90767248467,2,0,0,134468.56082626717,0,1,0,1,0,1
660,45,4,148572.1737201975,1,1,0,192184.78731341608,0,0,0,0,0,1
647,36,2,116518.28480922394,1,0,0,149518.29401547057,0,0,0,0,0,1
711,44,4,104967.1354027,1,1,0,108953.86191495453,0,1,0,1,0,1
668,53,7,114505.0164170914,2,0,0,158366.35947124314,0,1,0,0,1,1
611,33,5,69305.09019125096,1,0,0,8981.527252499363,0,0,0,0,0,1
620,41,6,107906.19155551353,1,1,0,79460.06969035383,0,1,0,0,0,1
690,37,8,144253.85487843104,1,1,0,22527.342422338337,0,1,0,0,0,1
794,51,6,66116.1124437962,2,0,0,183532.72294596376,0,0,1,1,0,1
783,54,5,124205.24481995337,1,0,1,130793.7664328317,0,0,0,1,0,1
633,33,7,0.0,1,1,0,58048.26311953861,0,0,0,0,0,1
636,38,3,115087.60839091058,1,1,1,107246.67994083943,0,1,0,0,0,1
679,57,5,101219.5846079417,1,0,0,177494.2843133662,1,0,0,0,0,1
717,45,2,108871.48806489473,2,0,0,84753.33134899993,0,1,0,0,0,1
508,42,7,111267.41321638966,1,1,0,7024.7272939303675,0,1,0,0,1,1
515,47,7,128785.76029188948,1,0,0,148872.70262097995,0,0,0,0,0,1
646,47,6,173865.00958132287,1,1,0,165700.14838391088,1,0,0,0,0,1
565,47,3,0.0,2,0,1,174150.395275411,0,0,0,1,0,1
790,47,8,148198.98282208448,1,0,0,16212.707704976921,0,0,0,1,0,1
699,27,5,147144.52569116105,1,0,0,64386.2851361176,0,1,0,0,1,1
564,44,3,0.0,1,0,0,172867.8526871063,1,0,0,1,0,1
612,36,6,120942.18136885102,1,1,0,165363.48203193973,0,0,0,0,0,1
572,44,4,125033.87416078782,1,1,1,41673.8209308956,0,1,0,1,0,1
546,50,3,127688.17941320842,1,1,0,166053.29274347602,0,0,0,0,0,1
819,47,7,98731.07124946128,1,0,0,119199.99686291,0,1,0,0,1,1
562,52,3,128879.4916697035,1,0,0,147825.56553071804,0,0,0,0,1,1
538,48,9,141359.3693022432,1,0,0,173629.12702036803,0,0,0,0,0,1
692,36,5,0.0,1,1,0,25474.126454349065,0,0,1,1,0,1
711,46,2,168603.00014067502,1,0,0,139490.52906517836,1,0,0,1,0,1
565,54,4,118802.30781277166,1,0,0,128135.92553709658,0,0,0,0,0,1
789,46,3,109084.9433113587,2,0,0,184023.42191892324,0,0,0,0,0,1
654,49,5,181153.26382687452,2,0,0,13455.071024243141,0,0,0,0,1,1
564,41,5,142952.65639885227,1,1,0,191651.99758340258,0,1,0,0,1,1
629,52,5,108706.42292390911,3,0,1,136388.68715921036,0,0,0,1,0,1
577,49,6,132410.56027666357,1,1,1,160801.85502908475,0,1,0,1,0,1
731,48,6,122797.48389663135,2,0,0,129791.29529594119,0,0,1,0,0,1
838,27,8,0.0,1,1,0,19752.43044179686,1,0,0,0,0,1
544,42,1,87715.26091141098,1,0,0,135998.5142364696,0,0,1,1,0,1
709,43,7,0.0,1,1,0,191710.1954595302,0,0,0,1,0,1
602,57,5,105081.49312422478,1,1,1,87688.93669401879,0,0,0,0,0,1
628,50,3,96066.38665356369,1,0,0,98213.1975180783,0,0,0,1,0,1
619,64,5,113048.9181696533,1,1,0,108659.2057123954,0,1,0,1,0,1
718,45,2,140187.56753528112,1,0,0,171613.8559144567,0,0,1,0,0,1
749,54,3,161591.98995853387,1,1,0,8254.745086337894,0,0,0,0,0,1
695,59,3,121040.4999269371,2,0,0,144926.14617007802,0,1,0,0,1,1
600,33,2,108561.66111805048,2,0,0,109308.66629259998,0,0,0,0,0,1
643,58,8,126757.26128576908,2,0,0,7586.390825031867,0,1,0,0,0,1
637,30,8,109347.61584853665,1,1,0,135388.2555321743,0,0,0,0,0,1
829,41,6,0.0,1,1,0,137095.0291298588,1,0,0,0,0,1
625,43,3,117082.25542042106,1,1,0,5118.169409043049,1,0,0,0,0,1
681,38,7,190590.11879846346,1,1,0,49221.778396081194,0,0,0,1,0,1
561,47,4,81219.89785379828,2,0,1,179351.99904763442,0,0,0,0,1,1
690,38,5,127208.64502754368,1,0,0,177377.91985997907,0,1,0,0,0,1
538,67,8,0.0,1,0,0,110445.61600004701,0,0,0,0,0,1
684,29,0,133600.2225929292,1,1,0,55512.239951750445,0,0,0,0,1,1
634,43,2,104144.25444355297,1,1,0,55697.35678559278,0,1,0,0,1,1
663,44,4,73766.98446223972,1,1,0,157350.00360852428,0,0,0,0,0,1
567,53,4,92304.05313040178,1,1,0,158580.34731267017,0,0,1,1,0,1
678,46,4,156882.67908825228,1,1,0,80405.36241146048,0,0,0,0,0,1
527,30,4,114860.44399650417,1,1,1,85376.64935232265,0,0,0,0,0,1
709,42,2,177644.5381166943,2,0,1,16585.153618674085,0,0,0,0,1,1
481,53,1,0.0,1,0,0,191779.79786584637,0,0,0,0,0,1
601,57,7,118710.35249306302,1,0,0,6288.604153140964,0,1,0,0,0,1
637,43,6,131375.34108908073,1,0,0,184358.98851382275,0,1,0,0,0,1
529,59,6,132977.50735116945,1,0,0,168175.26751227,0,1,0,0,0,1
663,27,4,122206.91740002809,2,0,0,146248.1482174086,0,0,0,1,0,1
572,40,1,132623.3115871329,1,1,0,106728.41571327111,0,0,0,0,1,1
682,33,1,132817.70914100317,1,1,0,105386.04117188996,0,1,0,0,1,1
563,36,2,170872.92655093025,1,0,0,137657.86622599108,0,0,0,1,0,1
807,40,8,0.0,1,1,0,19580.237437267413,0,0,0,1,0,1
544,38,3,135036.71878853143,1,1,0,14363.445138604942,0,0,0,0,0,1
725,60,3,149558.54277279598,1,0,0,2488.5935960274232,0,1,0,1,0,1
752,57,4,0.0,1,0,1,62433.84970077482,1,0,0,1,0,1
659,59,2,0.0,1,1,0,177477.45906628895,0,0,0,0,1,1
631,52,7,130866.96937656817,1,0,0,75682.39871350647,0,0,0,0,0,1
621,29,6,142746.7070861159,1,1,0,73391.09765685051,0,0,0,0,0,1
709,43,6,114494.24974427155,1,1,1,105127.76201202022,0,1,0,0,0,1
460,45,7,110382.32449022846,1,1,0,5027.581807385916,0,1,0,0,1,1
748,31,2,132633.15891097175,2,1,0,105163.5895266617,0,1,0,0,1,1
465,46,6,127696.17033259128,1,0,0,176281.7701306598,0,1,0,0,1,1
550,45,3,66397.99107994219,1,0,0,191141.23613576923,0,0,0,0,1,1
508,44,6,118091.7460305454,1,1,0,83620.29741356056,0,0,0,1,0,1
776,44,6,115998.10128467418,2,1,0,185488.86019097344,0,1,0,0,1,1
531,39,3,152379.7867251213,1,0,0,38559.75347431036,0,0,0,0,0,1
736,56,1,110621.20116202922,1,0,1,160246.79607778558,0,0,0,0,0,1
562,48,3,113326.28503100423,1,0,0,93037.82241933259,0,1,0,0,1,1
588,22,8,67128.3738958854,1,1,0,163537.401654408,0,0,0,0,0,1
659,63,6,116918.77794704586,1,0,0,156307.17472569773,0,1,0,0,0,1
521,51,5,133543.56095561705,1,0,0,167818.85907199053,0,1,0,0,0,1
519,44,1,123075.98938368606,1,0,1,40987.55374329066,0,1,0,0,0,1
684,33,5,41019.39676010886,1,1,0,123749.90628688184,0,0,0,0,0,1
601,46,5,135968.04305165695,1,0,0,58705.25650021228,0,1,0,0,0,1
828,53,1,169743.6584889116,1,0,0,155517.05594894057,0,0,0,0,1,1
580,37,1,64665.40476979609,1,0,1,63029.2223968639,0,0,0,0,0,1
484,41,5,0.0,1,1,0,130030.0327710558,0,0,0,0,0,1
643,54,3,155838.909208076,1,0,0,120031.21890313992,0,1,0,0,0,1
712,37,6,144607.84627769847,1,1,0,56604.625638491016,0,1,0,0,0,1
552,45,4,0.0,2,0,0,5453.064250874433,0,0,0,1,0,1
650,47,2,135999.65555294298,1,1,0,143232.26442963612,0,0,1,0,0,1
524,46,6,167459.65926777924,1,1,0,16718.20421919381,0,1,0,0,0,1
580,43,3,68869.35423834437,2,0,0,187024.38208004594,0,0,1,1,0,1
814,58,7,134482.20383966988,3,0,0,152941.53506797162,0,0,0,0,1,1
781,46,7,117198.00213727517,1,0,0,188319.35023243504,0,0,0,1,0,1
521,49,8,104321.71882385488,1,0,0,56032.446823346814,0,1,0,0,0,1
599,42,3,0.0,1,0,1,100209.40766163245,1,0,0,0,0,1
632,39,3,103822.80420571561,1,1,0,180046.07798682794,0,1,0,1,0,1
687,32,2,152427.44916745945,2,1,1,131292.67678082333,0,0,0,1,0,1
697,39,7,0.0,1,1,1,49177.78158727456,1,0,0,1,0,1
654,41,4,41198.49202787821,1,1,0,112668.82185029359,0,0,1,0,0,1
505,33,3,106515.34335287535,2,1,0,45386.3799879598,0,1,0,0,0,1
755,33,7,151992.6066110122,1,0,0,179275.74529873574,0,0,0,0,0,1
751,50,8,154634.8864679954,1,0,0,26426.635711010233,0,0,0,0,0,1
654,39,0,82939.04547114868,1,0,1,198692.96335663923,0,0,0,1,0,1
543,47,7,105493.09904234744,1,0,0,67965.05569102174,0,0,0,0,0,1
662,50,7,0.0,1,1,0,38898.688434123476,0,0,1,1,0,1
730,47,4,0.0,1,1,0,121874.53508552587,0,0,1,0,1,1
406,39,5,128828.19434629712,1,0,0,147592.68869242264,1,0,0,1,0,1
525,44,1,118733.8681343008,1,0,0,122233.06229795335,0,0,0,0,0,1
653,55,3,95771.04421765827,1,0,0,98040.05778035098,0,0,0,0,0,1
732,37,5,166260.9632494767,2,1,0,157103.69032365555,0,0,0,1,0,1
840,56,2,0.0,1,0,0,53020.43202673034,1,0,0,0,1,1
435,41,0,109996.42699347343,2,0,0,123818.7059911377,0,0,0,0,0,1
686,55,1,142575.32597478045,1,0,0,102477.94748828035,0,0,0,0,0,1
650,46,6,137165.5967727779,1,0,0,115210.58000013634,0,1,0,1,0,1
601,61,3,139716.1712907541,1,0,0,175508.6667392853,0,0,1,1,0,1
628,43,7,67639.11689552967,1,0,0,45490.84769874769,0,0,0,0,0,1
626,47,3,93613.95891727835,2,1,0,156208.75136362377,0,0,0,0,0,1
541,49,6,130680.98507173015,1,1,0,5338.382636617133,0,1,0,0,1,1
561,35,6,206387.3483070236,1,0,0,46763.04350033412,1,0,0,1,0,1
635,48,3,67115.25560727574,1,1,0,167609.41312684346,1,0,0,1,0,1
626,49,3,122090.80500975758,1,0,0,14675.030634760087,0,0,0,0,0,1
667,36,6,99416.60234255093,1,1,0,138748.3332200813,0,1,0,0,0,1
632,43,7,0.0,1,1,0,12142.131617842026,0,0,1,0,1,1
822,40,8,111194.6593719316,1,1,0,16371.324287616024,0,0,0,0,1,1
635,56,5,136872.35502473306,1,1,1,71970.27130565363,1,0,0,0,0,1
530,44,2,0.0,1,0,0,190644.87286095065,1,0,0,0,0,1
653,51,8,105437.60372821991,2,1,0,108905.10040509464,0,0,0,1,0,1
702,38,6,130160.6059038016,1,0,0,76260.68474499894,0,0,0,0,1,1
704,29,1,209499.13416194945,1,1,1,133828.92767870598,0,0,1,1,0,1
715,43,4,131374.19239050001,1,1,0,26337.94584885741,0,1,0,0,0,1
634,47,7,0.0,1,0,0,144373.65152847476,0,0,0,0,0,1
491,50,4,127646.30560270655,1,1,0,141045.69302111593,0,0,0,0,0,1
703,40,5,203606.2477446114,1,1,0,179095.30182022467,0,0,0,0,0,1
722,43,5,131203.90328269266,1,1,0,3745.7803101205964,0,1,0,0,0,1
406,29,4,115435.73676609012,3,1,0,119184.23115377815,0,1,0,1,0,1
717,59,2,120247.13135349905,3,0,0,144321.63350172335,0,1,0,0,1,1
620,56,2,226314.59886455597,1,0,1,149116.3531890677,0,0,0,1,0,1
555,68,3,0.0,1,0,0,130813.77841354003,1,0,0,0,0,1
594,40,6,187962.2535895895,2,1,0,44502.36472334629,0,0,1,0,0,1
749,55,3,99063.5399527096,1,1,1,84894.27130762476,0,0,0,0,0,1
634,55,9,126653.20405281088,2,0,0,7084.767040048184,0,0,0,0,1,1
697,61,7,148257.7243110481,1,1,0,48312.467324297606,0,1,0,0,0,1
683,49,8,0.0,1,0,0,126390.80239147038,1,0,0,0,0,1
766,43,8,119882.18321052662,2,0,0,148908.27019377355,0,1,0,0,1,1
694,44,8,121034.5466833444,1,1,0,64094.79503281305,0,1,0,0,0,1
766,35,4,201603.53045340776,1,0,0,186190.3425983574,0,0,0,0,0,1
739,39,8,0.0,1,1,0,191651.3580200571,0,0,0,1,0,1
760,54,2,160999.00187918372,1,1,0,7524.512724635591,0,0,0,1,0,1
409,47,8,128022.28612003113,1,1,0,175649.4236672362,0,0,0,0,1,1
687,49,8,107593.01616299116,1,1,0,140522.37875049727,0,1,0,0,0,1
610,42,7,180548.39835764674,1,0,0,14120.555038203502,0,0,0,0,0,1
554,37,4,0.0,1,0,0,52466.48794989368,1,0,0,0,0,1
641,45,1,143368.4427510636,1,0,0,167140.12003525067,0,0,0,0,0,1
713,41,4,123946.70528252545,3,0,1,57375.2471883141,0,1,0,0,0,1
594,34,5,80582.46711081582,1,1,0,72719.93571259947,0,0,0,0,1,1
684,47,0,153276.5059007075,1,1,0,179652.5180082356,0,1,0,0,0,1
706,40,7,102199.52453731194,1,1,0,34655.27154081202,0,0,0,0,0,1
600,38,6,187402.8839349103,2,1,0,44286.24778736139,0,0,1,0,0,1
845,38,8,119899.65003355099,1,0,0,49468.315462386054,0,1,0,0,0,1
520,36,1,0.0,1,0,0,135466.0569592432,0,0,0,0,0,1
730,29,1,108422.39808520878,1,0,0,60433.87525879528,0,1,0,1,0,1
616,56,2,0.0,2,0,1,126169.80791427227,0,0,0,1,0,1
767,46,4,115998.49551435406,2,0,0,190584.82807433198,0,0,0,1,0,1
789,53,1,133450.38098911504,1,0,0,23398.82799551919,0,0,0,1,0,1
659,44,3,113077.24258087213,1,0,0,94987.3368686144,0,1,0,0,1,1
771,45,8,89944.0540482381,1,0,0,103706.59024960187,0,0,0,0,0,1
722,46,9,117185.89363700393,2,0,1,122637.0428865432,0,1,0,0,1,1
656,55,2,97223.07742259953,1,1,0,150999.0777128012,0,1,0,0,0,1
557,37,3,0.0,1,0,0,52489.36518010314,1,0,0,0,0,1
606,54,4,108770.90878352155,3,0,1,136206.6763659634,0,0,0,1,0,1
468,50,3,126708.29316770096,1,1,0,140399.1186559708,0,0,0,0,1,1
513,40,1,111010.18856038152,1,1,0,120323.90701011385,0,1,0,1,0,1
654,36,3,121966.43679807769,1,0,0,146410.09695610334,0,1,0,0,1,1
572,38,8,140233.3957717997,2,0,0,171409.58943300822,0,0,0,0,1,1
552,54,0,108189.44335848777,1,0,1,140101.55808186124,0,0,0,0,0,1
680,47,1,91026.74723016805,1,0,0,159061.9017151476,0,0,0,1,0,1
712,55,2,0.0,1,0,0,179676.76401969383,1,0,0,1,0,1
615,39,6,188792.83376181897,1,0,0,46246.86155499432,0,0,0,0,0,1
426,51,3,163451.1075234531,1,1,0,167405.16964250337,0,0,0,1,0,1
637,49,2,136724.23589279284,1,1,0,143902.87126060532,0,0,0,0,0,1
647,44,4,102956.9133005081,1,0,0,167985.9543533252,0,1,0,1,0,1
682,52,6,127222.90191435443,2,0,0,7301.926179168264,0,1,0,0,0,1
662,49,6,113963.83727610108,1,1,0,159158.76255744038,0,1,0,0,0,1
653,31,6,130963.55941129621,1,0,0,9247.343911237762,0,1,0,0,0,1
836,41,3,101596.8449720064,3,1,0,16032.89017661395,0,1,0,1,0,1
484,37,4,0.0,1,0,0,55797.72895058019,1,0,0,0,1,1
644,50,3,143929.0486223008,1,0,0,109644.36396042338,0,0,0,1,0,1
595,52,6,0.0,2,1,0,41367.443851017,0,0,0,1,0,1
759,61,4,98867.95982318204,1,0,0,86814.23047211712,0,0,0,0,0,1
597,67,4,71791.3347533251,1,1,0,105270.01408336424,0,0,0,0,0,1
759,54,8,63377.339680737154,2,1,0,185328.62439871742,0,0,1,0,0,1
784,50,7,63640.83757526991,2,0,0,184171.908804361,0,0,0,0,0,1
505,37,6,112356.78456608295,1,0,0,197068.85043926397,0,1,0,0,0,1
582,24,9,159210.6886970595,1,1,0,102464.02035621396,0,0,0,1,0,1
738,56,3,0.0,3,1,1,80316.03672539417,0,0,0,0,0,1
675,37,9,123806.58923121128,1,1,0,81669.90507115588,1,0,0,1,0,1
649,44,1,100446.52862630892,1,1,1,74422.4961507765,0,1,0,0,1,1
715,48,0,169791.78976981223,1,0,0,108807.97322506768,0,0,1,0,0,1
780,48,3,104769.45465383206,1,1,0,16249.65180194684,0,0,0,0,0,1
764,35,4,129296.70709221285,2,0,0,75579.1387057574,0,0,0,0,0,1
540,50,4,200628.10205922602,1,0,1,26962.951152630798,0,0,0,0,1,1
679,44,3,141692.38154514576,2,1,0,188899.86931934487,0,1,0,0,1,1
649,40,5,123729.20310042055,1,0,0,47891.0147370198,0,1,0,1,0,1
777,35,9,112461.92374147243,1,1,1,118969.91834567221,0,0,0,0,0,1
819,52,1,98731.64355892944,1,1,0,83075.99631704384,0,1,0,0,0,1
749,52,2,100965.72531759413,1,0,0,179268.32796866324,1,0,0,1,0,1
744,41,3,140000.08565446953,1,0,0,171935.39300335894,0,0,1,0,0,1
698,43,4,0.0,2,1,0,191705.02960900808,1,0,0,0,0,1
607,42,2,109935.18229161059,1,0,0,190632.3882935184,0,1,0,1,0,1
572,40,4,135576.58512565543,1,1,0,58729.58346536929,0,0,0,0,0,1
716,43,3,166783.7076633924,1,0,0,120968.71021517778,0,0,0,0,0,1
525,50,9,0.0,2,1,0,171045.24417491455,0,0,0,0,1,1
602,38,1,86499.68320547277,1,0,0,136857.9388783061,0,0,1,0,0,1
543,44,5,0.0,1,1,0,170367.24495929238,1,0,0,0,0,1
664,38,2,99625.31006319167,1,0,0,2357.6320999611503,0,0,0,0,0,1
715,33,7,143916.45261696068,2,1,0,140462.3953888336,0,0,0,0,0,1
735,41,1,130311.52450230825,1,1,0,162954.92280711018,1,0,0,0,0,1
695,45,5,0.0,1,0,0,126366.31191698498,1,0,0,0,0,1
688,46,4,0.0,1,1,0,91670.37994018955,1,0,0,1,0,1
803,47,6,67887.3009570475,2,0,0,91824.24502853974,0,0,0,0,0,1
654,34,3,87053.37869590876,1,0,0,137265.28590646968,0,0,1,0,0,1
684,48,1,0.0,3,1,0,88782.45921803774,0,0,0,1,0,1
750,55,1,0.0,1,1,0,13156.921557199192,1,0,0,0,0,1
635,27,7,127441.31156874124,1,0,0,153013.0998904507,1,0,0,1,0,1
659,42,8,111838.29946531016,1,1,0,178596.9252461794,0,1,0,0,0,1
618,63,9,126423.63761976773,3,0,0,7937.6866228930885,0,0,0,0,1,1
569,46,3,99165.04312999638,1,0,0,196684.99569840825,0,1,0,0,1,1
479,53,1,0.0,1,0,0,191779.26316173485,0,0,0,0,0,1
